ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,AGE_GROUP,TOTAL_BILL,AVG_BILL,TOTAL_PAYMENT,AVG_PAYMENT,CREDIT_UTILIZATION,PAYMENT_RATIO,AVG_DELAY,MAX_DELAY,NUM_DELAY_MONTHS,RECENT_DELAY_FLAG,BILL_GROWTH,PAYMENT_STD
108,350000,1,1,2,52,-1,-1,-1,-1,-1,-1,713,2272,722,867,1150,5263,2272,722,867,1150,5263,5011,0,4,10987,1831.1666666666667,15285,2547.5,0.03139133888188891,1.391062977793957,-1.0,-1,0,0,-4550,2079.8177564392513
109,130000,1,2,2,38,0,0,0,-1,-1,-1,171438,178382,39940,120483,44127,126568,10908,0,133657,4566,133841,4796,0,2,680938,113489.66666666667,287768,47961.333333333336,5.237944323505204,0.42260466796585305,-0.5,0,0,0,44870,66541.27199766073
110,360000,1,2,1,35,1,-2,-2,-2,-2,-2,-103,-103,-103,-103,-103,-103,0,0,0,0,0,0,0,2,-618,-103.0,0,0.0,-0.001716661898161394,0.0,-1.5,1,1,1,0,0.0
111,330000,2,1,1,31,0,0,2,0,0,0,105879,108431,105594,105896,106491,107289,9260,0,3593,4100,15794,0,0,2,639580,106596.66666666667,32747,5457.833333333333,1.9381153390444272,0.05120070796349485,0.3333333333333333,2,1,0,-1410,6102.294926227892
112,50000,1,3,1,47,0,0,2,0,0,0,13244,14722,15181,15928,16671,17393,2000,1000,1000,1000,1000,1000,0,3,93139,15523.166666666666,7000,1166.6666666666667,1.862742745145097,0.0751556796220743,0.3333333333333333,2,1,0,-4149,408.2482904638631
113,280000,1,2,1,41,2,2,2,2,2,3,135673,138532,134813,144401,152174,149415,6500,0,14254,14850,0,5000,0,3,855008,142501.33333333334,40604,6767.333333333333,3.0535890943246633,0.04748955858944175,2.1666666666666665,3,6,1,-13742,6575.229476350363
114,100000,2,1,2,24,0,0,0,0,0,0,52128,52692,54477,56076,60100,59713,2000,2677,3076,5080,3000,2033,0,1,335186,55864.333333333336,17866,2977.6666666666665,3.351826481735183,0.05330158985879524,0.0,0,0,0,-7585,1128.592161352659
115,50000,1,2,2,41,0,0,0,0,0,0,19015,19294,20259,20274,20311,19957,1340,1305,700,718,724,684,0,3,119110,19851.666666666668,5471,911.8333333333334,2.382152356952861,0.04593194583203902,0.0,0,0,0,-942,318.6034630487664
116,30000,1,1,2,24,-1,2,0,0,3,2,18199,17618,18631,21319,20692,21201,0,1312,3000,0,1000,1000,1,1,117660,19610.0,6312,1052.0,3.921869271024299,0.05364564299130553,1.0,3,3,0,-3002,1102.8254621652513
117,240000,1,1,2,28,-1,-1,-1,-1,-1,-1,326,326,326,5676,476,326,326,326,5676,476,326,526,0,1,7456,1242.6666666666667,7656,1276.0,0.03106653722276157,1.0266863349872604,-1.0,-1,0,0,0,2157.3131437044553
118,80000,1,2,2,26,2,0,0,0,0,0,14029,15493,16630,17055,17629,18186,2000,1700,1000,1000,1000,1000,1,1,99022,16503.666666666668,7700,1283.3333333333333,1.2377595280059,0.07775971239005079,0.3333333333333333,2,1,1,-4157,449.0731195102494
119,400000,1,2,1,34,-1,-1,-1,-1,-1,-1,19660,9666,11867,7839,14837,7959,9677,11867,7839,14837,7959,5712,0,2,71828,11971.333333333334,57891,9648.5,0.1795695510761223,0.8059558117195005,-1.0,-1,0,0,11701,3270.1015121858222
120,240000,2,2,2,38,0,0,0,0,-1,-1,50254,51445,53015,52479,1307,1203,2000,3000,3000,1307,1203,563,0,2,209703,34950.5,11073,1845.5,0.8737588593380861,0.05280299851218861,-0.3333333333333333,0,0,0,49051,1003.7136543855523
121,50000,1,3,2,37,2,2,2,3,2,2,46004,45976,48953,48851,49318,51143,1000,4035,1000,1400,2800,0,1,2,290245,48374.166666666664,10235,1705.8333333333333,5.804783904321914,0.03526319053492555,2.1666666666666665,3,6,1,-5139,1457.5335902361453
122,450000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0,0.0,0.0,0.0,-1.5,1,1,1,0,0.0
123,110000,2,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0.0,0.0,0.0,-1.5,1,1,1,0,0.0
124,310000,2,2,1,35,2,0,0,0,0,0,304991,311243,306314,258610,246491,198889,13019,11128,8407,8599,6833,5987,1,2,1626538,271089.6666666667,53973,8995.5,5.2468798487746815,0.03318272725092974,0.3333333333333333,2,1,1,106102,2644.5087067355253
125,20000,1,1,2,27,0,0,0,0,0,0,19115,18962,19298,19378,19717,15630,1404,1130,600,861,313,0,0,1,112100,18683.333333333332,4308,718.0,5.6047197640118,0.038429630422565364,0.0,0,0,0,3485,520.4348182049314
126,20000,1,2,2,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0.0,-1.5,1,1,1,0,0.0
127,200000,1,3,2,52,0,0,0,0,0,0,110151,99530,98951,100914,103146,104993,3568,3585,3602,3848,3669,3784,0,4,617685,102947.5,22056,3676.0,3.08840955795221,0.03570746301518895,0.0,0,0,0,5158,115.51450125417155
128,180000,1,1,1,36,0,0,0,0,0,0,163736,116422,99278,95766,97753,95927,4655,2690,2067,2142,2217,1000,1,2,668882,111480.33333333333,14771,2461.8333333333335,3.7159904667196293,0.022083084784633486,0.0,0,0,0,67809,1209.721193774279
129,50000,1,2,1,51,0,0,0,0,0,0,3347,3899,4503,5347,6375,7077,1000,1066,1300,1500,1200,134,1,4,30548,5091.333333333333,6200,1033.3333333333333,0.6109477810443791,0.20295263347409082,0.0,0,0,0,-3730,474.8990068074123
130,60000,1,3,1,55,3,2,2,0,0,0,60521,61450,57244,28853,29510,26547,2504,7,1200,1200,1100,1500,0,4,264125,44020.833333333336,7511,1251.8333333333333,4.402009966500558,0.0284371852827817,1.1666666666666667,3,3,1,33974,800.942548917628
131,30000,2,1,2,23,1,-2,-2,-2,-1,-1,4000,5645,3508,-27,13744,5906,5645,3508,27,13771,5911,3024,0,1,32776,5462.666666666667,31886,5314.333333333333,1.092496916769441,0.9728163041156909,-1.1666666666666667,1,1,1,-1906,4657.14340198653
132,240000,1,1,2,41,1,-1,-1,0,0,-1,95,2622,3301,3164,360,1737,2622,3301,0,360,1737,924,0,3,11279,1879.8333333333333,8944,1490.6666666666667,0.04699563751817701,0.7929078014184398,-0.3333333333333333,1,1,1,-1642,1299.1926210792096
133,420000,1,2,1,34,0,0,0,0,0,0,253454,247743,229049,220951,210606,188108,9744,9553,7603,7830,7253,11326,0,2,1349911,224985.16666666666,53309,8884.833333333334,3.2140661569853406,0.039490722358198165,0.0,0,0,0,65346,1585.090460089476
134,330000,1,3,1,46,0,0,0,0,0,0,227389,228719,229644,227587,227775,228203,8210,8095,8025,8175,8391,8200,0,3,1369317,228219.5,49096,8182.666666666667,4.1494328805064224,0.03585434500970556,0.0,0,0,0,-814,124.13970624528909
135,30000,2,2,2,22,0,0,0,0,0,0,28452,26145,26712,25350,17603,-780,2000,1400,0,500,0,1560,0,1,123482,20580.333333333332,5460,910.0,4.1159294690177,0.04421661281309978,0.0,0,0,0,29232,857.3214099741124
136,240000,1,2,1,34,0,0,0,2,2,2,10674,12035,13681,13269,14158,13891,1500,1800,0,1000,0,327,0,2,77708,12951.333333333334,4627,771.1666666666666,0.3237819842417323,0.059542652717188484,1.0,2,3,0,-3217,778.2982504584389
137,150000,1,1,2,27,0,0,0,0,0,0,17444,19342,22000,24614,27200,30229,2500,3000,3000,3000,3500,5000,0,1,140829,23471.5,20000,3333.3333333333335,0.9388537409750601,0.14201519562593198,0.0,0,0,0,-12785,875.5950357709132
138,210000,2,2,1,33,0,0,0,0,0,0,7166,7997,8792,9189,4404,5708,1500,1500,1000,500,2000,546,0,2,43256,7209.333333333333,7046,1174.3333333333333,0.20597997152394512,0.16288693159488637,0.0,0,0,0,1458,595.6111707033933
139,50000,2,3,1,51,-1,-1,-1,-1,-2,-2,752,300,5880,0,0,0,300,5880,0,0,0,0,1,4,6932,1155.3333333333333,6180,1030.0,0.13863722725545488,0.8913890090869754,-1.3333333333333333,-1,0,0,752,2379.033417167569
140,50000,1,1,2,24,0,0,0,0,0,0,50801,50143,49586,19430,19375,18995,2360,1700,1000,900,870,2130,0,1,208330,34721.666666666664,8960,1493.3333333333333,4.166516669666606,0.043008481694994986,0.0,0,0,0,31806,660.7773200304825
141,240000,1,1,2,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0.0,0,0.0,0.0,0.0,-1.5,1,1,1,0,0.0
142,180000,1,2,2,28,-1,-1,-1,-1,-1,-1,1832,0,832,332,416,416,0,416,332,500,3500,832,0,1,3828,638.0,5580,930.0,0.021266548519174894,1.4572995560198485,-1.0,-1,0,0,1416,1287.3308820967513
143,50000,1,2,2,23,1,2,2,2,0,0,10131,10833,20583,19996,19879,18065,1000,10000,400,700,800,600,0,1,99487,16581.166666666668,13500,2250.0,1.9897002059958802,0.135694757156642,1.1666666666666667,2,4,1,-7934,3801.9731719200754
144,170000,1,2,2,29,-2,-2,-2,-2,-2,-2,12159,10000,10000,10000,9983,15846,10000,10000,10000,9983,15863,10000,0,1,67988,11331.333333333334,65846,10974.333333333334,0.39992705925259264,0.9684801953257145,-2.0,-2,0,0,-3687,2394.957424812948
145,20000,1,1,2,29,-1,-1,-1,-1,0,-1,1199,15586,344,2340,6702,339,15586,344,2340,4702,339,330,0,1,26510,4418.333333333333,23641,3940.1666666666665,1.3254337283135844,0.8917430500546942,-0.8333333333333334,0,0,0,860,5961.551422798152
146,50000,1,1,2,28,0,0,0,0,0,3,4999,5913,7315,9195,10624,10138,1000,1500,2000,1583,1100,0,0,1,48184,8030.666666666667,7183,1197.1666666666667,0.9636607267854643,0.1490712877451489,0.5,3,1,0,-5139,687.9884931208273
147,170000,2,2,2,27,0,0,0,0,0,0,19269,20313,20852,17560,17918,9100,1661,1200,351,358,182,0,1,1,105012,17502.0,3752,625.3333333333334,0.6177140134469797,0.03572890975403045,0.0,0,0,0,10169,653.7827365927205
148,200000,1,1,2,34,1,2,0,0,0,0,197236,176192,93069,135668,132233,59875,8000,5000,55500,5000,5000,8500,0,2,794273,132378.83333333334,87000,14500.0,3.9713451432742835,0.10953398953006141,0.5,2,2,1,137361,20149.441679609885
149,80000,2,2,1,23,1,2,3,2,0,0,9168,10522,10205,9898,10123,12034,1650,0,0,379,2091,1,0,1,61950,10325.0,4121,686.8333333333334,0.7743653204334946,0.06652031444205905,1.3333333333333333,3,4,1,-2866,938.9337392311912
150,260000,2,1,1,60,1,-2,-1,-1,-1,-1,-1100,-1100,21400,0,969,869,0,22500,0,969,1000,0,0,4,21038,3506.3333333333335,24469,4078.1666666666665,0.08091507340356384,1.1630305622890822,-0.8333333333333334,1,1,1,-1969,9037.702150805073
151,140000,1,2,1,32,0,0,0,0,2,0,86627,78142,68336,64648,58319,55251,3455,3110,5000,0,2100,2602,0,2,411323,68553.83333333333,16267,2711.1666666666665,2.9380004428539794,0.039547898979879606,0.3333333333333333,2,1,0,31376,1654.5078321563387
152,80000,1,1,2,25,0,0,0,0,0,0,42444,55744,43476,41087,41951,31826,30000,3000,6000,8000,2000,14000,0,1,256528,42754.666666666664,63000,10500.0,3.206559918001025,0.24558626899882666,0.0,0,0,0,10618,10464.224768228174
153,350000,1,1,2,41,1,-1,-1,-1,-1,-2,208,2906,1000,630,0,0,2906,1000,630,0,0,0,0,3,4744,790.6666666666666,4536,756.0,0.013554246987865748,0.9559536354056902,-0.8333333333333334,1,1,1,208,1132.4769313323782
154,280000,2,2,1,56,0,0,0,0,0,0,208775,182350,132257,101783,177145,169311,8042,6700,5137,100000,7000,6321,0,4,971621,161936.83333333334,133200,22200.0,3.470062606919261,0.13709034995090683,0.0,0,0,0,39464,38125.759202932604
155,30000,2,3,2,26,0,0,0,0,0,0,9014,10406,11427,11935,13084,14206,1700,1500,1000,1500,1500,1500,0,1,70072,11678.666666666666,8700,1450.0,2.3356554781507284,0.12415623706705864,0.0,0,0,0,-5192,234.5207879911715
156,140000,1,1,1,34,0,0,0,0,0,0,23944,28049,32073,43129,47086,48699,5000,5000,11885,5000,3000,5504,0,2,222980,37163.333333333336,35389,5898.166666666667,1.5927029092649339,0.15870858952108027,0.0,0,0,0,-24755,3059.9680009220147
157,200000,2,1,2,37,0,0,0,0,0,0,105420,102870,89643,90938,92505,94031,4000,3250,3250,3500,3560,5000,0,2,575407,95901.16666666667,22560,3760.0,2.8770206148969257,0.03920696271167589,0.0,0,0,0,11389,666.7833231267861
158,200000,2,3,2,30,0,0,0,0,0,0,196031,196143,189524,167163,146975,122324,7300,7108,7680,6200,5000,4500,0,1,1018160,169693.33333333334,37788,6298.0,5.090774546127269,0.03711397313391497,0.0,0,0,0,73707,1303.6287815171925
159,210000,1,3,1,45,2,3,4,4,5,6,115785,122904,129847,137277,145533,154105,10478,10478,11078,11078,11678,10478,1,3,805451,134241.83333333334,65268,10878.0,3.835462688272913,0.0810327617288181,4.0,6,6,1,-38320,489.89794855663564
160,50000,1,3,1,57,3,2,0,0,0,0,12854,12362,13447,13427,13711,14083,0,1600,500,500,600,600,0,4,79884,13314.0,3800,633.3333333333334,1.5976480470390593,0.0475683795455968,0.8333333333333334,3,2,1,-1229,524.0865068542279
161,30000,1,1,2,41,2,2,2,2,2,0,24357,27453,26718,28168,27579,28321,3500,0,2200,0,1200,1250,0,3,162596,27099.333333333332,8150,1358.3333333333333,5.419686010466318,0.05012392602569543,1.6666666666666667,2,5,1,-3964,1343.285772524472
162,50000,1,2,2,27,2,-1,-1,-1,-1,2,390,390,780,216,1080,540,390,780,216,864,0,390,0,1,3396,566.0,2640,440.0,0.06791864162716746,0.7771563143950545,0.0,2,2,1,-150,329.8945285996723
163,290000,1,3,1,47,-1,-1,-1,-1,0,-1,1234,396,396,792,396,423,396,396,792,0,423,369,0,3,3637,606.1666666666666,2376,396.0,0.012541336064358399,0.6531061022539857,-0.8333333333333334,0,0,0,811,251.03386225766437
164,250000,2,1,1,34,0,0,2,0,0,0,141223,156858,151841,152803,155997,160220,17994,0,5469,5656,6811,3920,0,2,918942,153157.0,39850,6641.666666666667,3.675753296986812,0.043365040051450414,0.3333333333333333,2,1,0,-18997,6045.991024362066
165,60000,2,2,1,46,0,0,0,0,0,0,21148,23803,24908,26034,26655,27756,3000,1500,1500,1000,1500,1500,0,3,150304,25050.666666666668,10000,1666.6666666666667,2.505024916251396,0.06653138618143109,0.0,0,0,0,-6608,683.1300510639732
166,110000,2,1,2,27,0,0,0,0,0,0,101640,104795,104855,74737,76058,77254,5500,3900,3000,2900,3000,2800,0,1,539339,89889.83333333333,21100,3516.6666666666665,4.903037245115954,0.03912188971706159,0.0,0,0,0,24386,1049.6030995889193
167,370000,1,1,2,50,-2,-2,-2,-2,-2,-2,6093,15130,8204,15398,4792,13453,15383,8204,15413,4792,13453,4699,0,3,63070,10511.666666666666,61944,10324.0,0.1704589987594628,0.9821312489099586,-2.0,-2,0,0,-7360,5060.0413437046145
168,100000,1,2,1,27,-1,2,2,0,0,0,102349,96847,58824,29336,22979,-246,3166,0,1330,1398,12,50000,0,1,310089,51681.5,55906,9317.666666666666,3.1008589914100857,0.1802895933438679,0.5,2,2,0,102595,19964.135500107855
169,90000,2,2,1,35,0,0,0,0,0,2,72112,73854,75526,77317,85852,88290,3500,3500,3652,10000,4000,0,0,2,472951,78825.16666666667,24652,4108.666666666667,5.254952722747525,0.052123682741588996,0.3333333333333333,2,1,0,-16178,3241.920829796229
170,50000,2,2,2,22,0,0,0,0,0,0,28040,29092,29366,27737,28318,28806,1510,1442,982,1017,1277,567,0,1,171359,28559.833333333332,6795,1132.5,3.427111457770845,0.03965336134453781,0.0,0,0,0,-766,350.7014399742322
171,270000,1,2,2,37,0,0,0,0,0,0,37695,33397,30534,27598,26344,24641,5000,2000,3000,4000,3000,2000,0,2,180209,30034.833333333332,19000,3166.6666666666665,0.6674382687471528,0.10543255091282393,0.0,0,0,0,13054,1169.0451944500123
172,300000,2,1,2,30,-1,-1,-1,-1,-1,-1,688,3280,0,4340,2672,800,3288,0,4340,2672,800,746,0,1,11780,1963.3333333333333,11846,1974.3333333333333,0.039266535778214075,1.0055173584585348,-1.0,-1,0,0,-112,1708.49005459987
173,50000,2,2,2,22,-1,0,0,0,0,0,8567,15273,11650,7457,3115,7725,15000,1000,149,0,5000,10000,0,1,53787,8964.5,31149,5191.5,1.0757184856302875,0.5791068639845318,-0.16666666666666666,0,0,0,842,6153.245769510592
174,50000,2,1,2,24,1,-2,-2,-2,-2,-2,-709,-709,-709,-2898,-3272,-3272,0,0,0,0,0,0,1,1,-11569,-1928.1666666666667,0,0.0,-0.23137537249255014,0.0,-1.5,1,1,1,2563,0.0
175,360000,1,1,2,29,1,-2,-1,-1,-2,-2,0,0,77,0,0,0,0,77,0,0,0,0,0,1,77,12.833333333333334,77,12.833333333333334,0.00021388829475473678,0.9871794871794872,-1.1666666666666667,1,1,1,0,31.43511836571745
176,130000,1,3,1,56,1,2,2,2,2,3,64617,65978,67282,68557,72796,71345,3000,3000,3000,5500,0,0,1,4,410575,68429.16666666667,14500,2416.6666666666665,3.158244936577411,0.03531623865009158,2.0,3,6,1,-6728,2107.5261959621444
177,80000,1,1,2,30,-2,-1,0,0,0,0,6187,100,600,1438,1919,5380,504,500,1000,500,3500,0,0,1,15624,2604.0,6004,1000.6666666666666,0.19529755878051525,0.384256,-0.5,0,0,0,807,1264.595851118715
178,50000,1,2,2,30,1,2,0,0,0,2,48860,47801,48363,30221,22877,22361,0,1500,1000,2000,0,2000,0,1,220483,36747.166666666664,6500,1083.3333333333333,4.409571808563829,0.029480597231545145,0.8333333333333334,2,3,1,26499,917.423929634859
179,20000,2,2,2,22,0,0,0,0,0,0,16001,12622,13221,13130,14034,14906,1212,1201,500,1500,1500,1000,0,1,83914,13985.666666666666,6913,1152.1666666666667,4.195490225488726,0.08238098075433474,0.0,0,0,0,1095,373.20686846126864
180,80000,2,2,1,29,0,0,2,0,0,0,77883,81811,80250,61467,10662,11486,5800,1000,600,400,1000,0,0,1,323559,53926.5,8800,1466.6666666666667,4.044436944538194,0.027197428606749906,0.3333333333333333,2,1,0,66397,2156.540439376611
181,240000,1,1,2,37,-1,-1,2,0,0,-1,12212,26578,25331,26605,26279,1256,15000,0,2000,0,1256,65935,0,2,118261,19710.166666666668,84191,14031.833333333334,0.4927521135328603,0.7119023862271905,-0.16666666666666666,2,1,0,10956,26063.950893267636
182,80000,2,3,2,35,0,-1,0,0,0,0,49608,12412,14873,17364,17770,17460,12500,6500,3000,2000,3000,2000,0,2,129487,21581.166666666668,29000,4833.333333333333,1.6185672679091512,0.22395897689361177,-0.16666666666666666,0,0,0,32148,4106.904755003051
183,500000,2,1,1,47,0,0,0,0,0,0,56422,110616,110340,122967,108834,70064,70010,30357,30000,20000,52183,20000,0,3,579243,96540.5,222550,37091.666666666664,1.158483683032634,0.3842076914046585,0.0,0,0,0,-13642,19956.26528854201
184,60000,2,2,1,24,0,0,0,0,0,0,58024,57891,48839,18971,19323,19395,2500,1600,3000,1000,737,2000,1,1,222443,37073.833333333336,10837,1806.1666666666667,3.7073215446409225,0.04871787955620291,0.0,0,0,0,38629,869.4527972619713
185,20000,1,2,2,25,0,0,0,0,0,-1,10642,11677,13070,12280,1615,1620,1200,1593,601,135,1824,0,0,1,50904,8484.0,5353,892.1666666666666,2.5450727463626817,0.10515666437481583,-0.16666666666666666,0,0,0,9022,762.6641244130122
186,100000,2,2,1,38,1,2,0,0,2,0,14483,13961,15323,16268,15868,16448,0,1600,1500,0,1000,1500,1,2,92351,15391.833333333334,5600,933.3333333333334,0.9235007649923501,0.060637560637560636,0.8333333333333334,2,3,1,-1965,752.7726527090811
187,360000,2,1,2,32,1,-1,-1,-1,-1,-1,2616,57077,5287,68445,13881,16240,57087,5295,68454,13889,16250,38313,0,2,163546,27257.666666666668,199288,33214.666666666664,0.45429318251893747,1.2185365674699016,-0.6666666666666666,1,1,1,-13624,25606.565600772527
188,200000,2,3,2,47,2,2,2,2,2,2,199436,202947,193936,196186,200162,189915,8214,7000,6800,7134,0,6836,1,3,1182582,197097.0,35984,5997.333333333333,5.912880435597822,0.03042830820331427,2.0,2,6,1,9521,2984.178457577004
189,130000,2,2,1,34,1,-1,0,0,0,0,0,5396,10270,13576,13864,14636,5396,5000,3500,501,1000,2000,0,2,57742,9623.666666666666,17397,2899.5,0.44416581410912226,0.3012832724312904,0.0,1,1,1,-14636,2057.9220344804125
190,20000,2,2,2,31,1,5,4,4,3,2,21703,21087,21461,20835,20219,20487,0,1000,0,0,760,0,0,2,125792,20965.333333333332,1760,293.3333333333333,6.289285535723214,0.013991239576129038,3.1666666666666665,5,6,1,1216,460.7240678178933
191,310000,1,1,2,32,0,0,0,0,0,0,59901,62147,62102,65875,60387,43328,10020,6031,10057,5028,5060,4223,0,2,353740,58956.666666666664,40419,6736.5,1.1410930932480863,0.11426156425181136,0.0,0,0,0,16573,2621.1497286496246
192,60000,2,1,2,27,2,0,0,0,2,0,19625,20347,21669,23005,22499,22873,1342,1664,2000,0,900,846,1,1,130018,21669.666666666668,6752,1125.3333333333333,2.166930551157481,0.05193087164183696,0.6666666666666666,2,2,1,-3248,706.7284249743084
193,180000,2,1,2,29,-1,-1,-1,-2,-1,0,11386,199,0,0,17227,17042,199,0,0,17227,341,5114,0,1,45854,7642.333333333333,22881,3813.5,0.2547430292053933,0.4989859339221459,-1.0,0,0,0,-5656,6867.630064294378
194,180000,2,1,2,24,-1,-1,2,0,0,-2,14670,22087,21282,10200,0,0,37867,0,200,0,0,0,0,1,68239,11373.166666666666,38067,6344.5,0.37910344942528096,0.5578399765533412,-0.3333333333333333,2,1,0,14670,15443.01529818578
195,50000,1,2,1,36,0,0,0,0,-1,-1,47790,18114,18250,-14,72,658,2000,1000,2000,500,1000,20011,0,2,84870,14145.0,26511,4418.5,1.6973660526789465,0.31236818230019675,-0.3333333333333333,0,0,0,47132,7662.261643927333
196,50000,2,1,2,24,1,2,2,2,2,2,36166,37188,37680,38462,39228,40035,1900,1400,1700,1532,1600,0,1,1,228759,38126.5,8132,1355.3333333333333,4.575088498230035,0.035548172757475086,1.8333333333333333,2,6,1,-3869,684.9019394531357
197,150000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,116,0,1500,0,0,116,0,1500,0,0,2,1616,269.3333333333333,1616,269.3333333333333,0.010773261511589922,0.9993815708101422,-2.0,-2,0,0,-1500,604.683939481335
198,20000,2,1,2,22,0,0,0,0,-1,0,18553,19446,19065,8332,18868,19247,1500,1032,541,20000,693,1000,0,1,103511,17251.833333333332,24766,4127.666666666667,5.175291235438228,0.23925728417961203,-0.16666666666666666,0,0,0,-694,7782.82932272491
199,500000,2,1,1,34,-2,-2,-2,-1,-1,-1,412,138,2299,1251,1206,1151,138,2299,1251,1206,1151,15816,0,2,6457,1076.1666666666667,21861,3643.5,0.012913974172051656,3.3851037472901826,-1.5,-1,0,0,-739,6002.399278621841
200,30000,2,3,2,22,1,2,2,0,0,0,29010,29256,28122,29836,1630,0,1000,85,1714,104,0,0,1,1,117854,19642.333333333332,2903,483.8333333333333,3.928335722142595,0.024631963005387978,0.8333333333333334,2,3,1,29010,714.3204929628344
201,180000,2,1,1,38,-2,-2,-2,-2,-2,-2,750,0,0,0,0,0,0,0,0,0,0,0,0,2,750,125.0,0,0.0,0.0041666435186471186,0.0,-2.0,-2,0,0,750,0.0
202,140000,1,1,2,31,0,0,2,0,0,2,27123,27299,17985,20225,27407,10833,25000,0,3000,7800,0,2500,0,2,130872,21812.0,38300,6383.333333333333,0.9347933229048364,0.292650126458475,0.6666666666666666,2,2,0,16290,9556.237055801132
203,140000,2,1,2,26,-1,0,-1,-1,-1,-1,13424,18000,13001,5818,13506,487,10000,13001,5841,13506,487,7004,0,1,64236,10706.0,49839,8306.5,0.4588252941050421,0.7758612637576474,-0.8333333333333334,0,0,0,12937,4916.5201006402895
204,120000,1,2,2,26,0,0,0,0,0,0,107314,110578,113736,116000,119131,122135,5000,5000,4152,5000,5000,5000,0,1,688894,114815.66666666667,29152,4858.666666666667,5.7407354938708846,0.04231704396170679,0.0,0,0,0,-14821,346.1945503133558
205,360000,2,2,1,48,0,0,0,0,0,0,226430,231878,234192,190211,173557,146511,9100,7300,5800,5600,5600,4100,0,3,1202779,200463.16666666666,37500,6250.0,3.341043497101397,0.031177771496034186,0.0,0,0,0,79919,1725.977983637103
206,20000,1,3,1,43,-1,-1,0,0,0,0,227,20351,20237,19339,19450,19337,22359,1305,1258,1459,3457,1700,0,3,98941,16490.166666666668,31538,5256.333333333333,4.946802659867006,0.3187524003961917,-0.3333333333333333,0,0,0,-19110,8419.094480207872
207,100000,1,1,1,47,-1,-1,-1,-1,-1,-1,390,1473,390,390,390,0,1473,390,390,390,0,2380,0,3,3033,505.5,5023,837.1666666666666,0.03032969670303297,1.6555702043506921,-1.0,-1,0,0,390,903.9182300776254
208,210000,2,2,1,41,-1,-1,-1,-1,-1,-1,3088,1586,343,3763,877,0,1586,343,3763,877,0,419,1,3,9657,1609.5,6988,1164.6666666666667,0.045985495307165204,0.7235452474632429,-1.0,-1,0,0,3088,1385.5838721155305
209,80000,2,2,2,24,0,0,0,0,0,0,81625,81554,79599,49552,49509,49568,3200,3000,2038,2000,1800,1800,1,1,391407,65234.5,13838,2306.3333333333335,4.892526343420707,0.0353544127866574,0.0,0,0,0,32057,625.8439635138031
210,330000,2,1,1,50,-1,-1,-1,-1,-2,-2,8872,4337,2854,1690,0,1709,4345,2854,1702,0,1709,258,0,3,19462,3243.6666666666665,10868,1811.3333333333333,0.05897557886188224,0.5583928479679392,-1.3333333333333333,-1,0,0,7163,1626.2115073589496
211,220000,1,1,2,24,0,0,0,-1,-1,-1,105607,108917,111520,8303,0,85632,5000,5050,8303,0,85632,0,0,1,419979,69996.5,103985,17330.833333333332,1.9089867773328304,0.2475951235773132,-0.5,0,0,0,19975,33615.874312096465
